priceArea,productionGroup,startTime,quantityKwh
NO2,HYDRO,2021-03-13 12:00:00+00:00,1883.66227284768
NO2,HYDRO,2021-03-14 12:00:00+00:00,1514.7338456121777
NO2,HYDRO,2021-03-15 12:00:00+00:00,1811.6297805421552
NO2,HYDRO,2021-03-16 12:00:00+00:00,561.896306361058
NO2,HYDRO,2021-03-17 12:00:00+00:00,1460.164324125306
NO2,HYDRO,2021-03-18 12:00:00+00:00,1333.5018789074152
NO2,HYDRO,2021-03-19 12:00:00+00:00,1167.1507908177002
NO2,HYDRO,2021-03-20 12:00:00+00:00,1065.0089050291203
NO2,HYDRO,2021-03-21 12:00:00+00:00,864.9802258315086
NO2,HYDRO,2021-03-22 12:00:00+00:00,1891.042075987433
NO2,HYDRO,2021-03-23 12:00:00+00:00,1132.9065090540448
NO2,HYDRO,2021-03-24 12:00:00+00:00,960.911582836546
NO2,HYDRO,2021-03-25 12:00:00+00:00,832.9644206730356
NO2,HYDRO,2021-03-26 12:00:00+00:00,1339.100989320109
NO2,HYDRO,2021-03-27 12:00:00+00:00,1808.5864045577164
NO2,HYDRO,2021-03-28 12:00:00+00:00,2073.22816056311
NO2,HYDRO,2021-04-01 12:00:00+00:00,1173.4843045314458
NO2,HYDRO,2021-04-02 12:00:00+00:00,789.5532170452204
NO2,HYDRO,2021-04-03 12:00:00+00:00,1262.3897283366919
NO2,HYDRO,2021-04-04 12:00:00+00:00,1083.3512366358866
NO2,HYDRO,2021-04-05 12:00:00+00:00,1732.8563899675605
NO2,HYDRO,2021-04-06 12:00:00+00:00,1107.8175178337317
NO2,HYDRO,2021-04-07 12:00:00+00:00,1412.1932263799984
NO2,HYDRO,2021-04-08 12:00:00+00:00,1469.6150633425837
NO2,HYDRO,2021-04-09 12:00:00+00:00,1895.486709586175
NO2,HYDRO,2021-04-10 12:00:00+00:00,1511.0513610815794
NO2,HYDRO,2021-04-11 12:00:00+00:00,1296.8302837423948
NO2,HYDRO,2021-04-12 12:00:00+00:00,1082.416274628953
NO2,HYDRO,2021-04-13 12:00:00+00:00,1535.2999122285926
NO2,HYDRO,2021-04-14 12:00:00+00:00,1314.365681179097
NO2,HYDRO,2021-04-15 12:00:00+00:00,1713.7634467274884
NO2,HYDRO,2021-04-16 12:00:00+00:00,1708.5190173987933
NO2,HYDRO,2021-04-17 12:00:00+00:00,1333.4868420009755
NO2,HYDRO,2021-04-18 12:00:00+00:00,1658.7585284766285
NO2,HYDRO,2021-04-19 12:00:00+00:00,870.3338746166417
NO2,HYDRO,2021-04-20 12:00:00+00:00,2064.1382134026753
NO2,HYDRO,2021-04-21 12:00:00+00:00,865.5345744275786
NO2,HYDRO,2021-04-22 12:00:00+00:00,919.6227885958486
NO2,HYDRO,2021-04-23 12:00:00+00:00,1292.290079909882
NO2,HYDRO,2021-04-24 12:00:00+00:00,2093.637990052077
NO2,HYDRO,2021-04-25 12:00:00+00:00,1710.9448624966371
NO2,HYDRO,2021-04-26 12:00:00+00:00,1486.9425850950597
NO2,HYDRO,2021-04-27 12:00:00+00:00,2002.5512668842596
NO2,HYDRO,2021-04-28 12:00:00+00:00,1487.678414130903
NO2,HYDRO,2021-05-01 12:00:00+00:00,1440.4375856308131
NO2,HYDRO,2021-05-02 12:00:00+00:00,1383.218111803573
NO2,HYDRO,2021-05-03 12:00:00+00:00,1985.1296499728214
NO2,HYDRO,2021-05-04 12:00:00+00:00,692.01365299412
NO2,HYDRO,2021-05-05 12:00:00+00:00,1022.032695966802
NO2,HYDRO,2021-05-06 12:00:00+00:00,1702.3835672145838
NO2,HYDRO,2021-05-07 12:00:00+00:00,872.1873660706754
NO2,HYDRO,2021-05-08 12:00:00+00:00,1629.2483678950066
NO2,HYDRO,2021-05-09 12:00:00+00:00,799.8788468920515
NO2,HYDRO,2021-05-10 12:00:00+00:00,1294.7787047623783
NO2,HYDRO,2021-05-11 12:00:00+00:00,1398.553061947244
NO2,HYDRO,2021-05-12 12:00:00+00:00,1504.2009254778413
NO2,HYDRO,2021-05-13 12:00:00+00:00,1430.9585843977109
NO2,HYDRO,2021-05-14 12:00:00+00:00,1528.4698389415933
NO2,HYDRO,2021-05-15 12:00:00+00:00,1099.5407173096773
NO2,HYDRO,2021-05-16 12:00:00+00:00,1756.14014193648
NO2,HYDRO,2021-05-17 12:00:00+00:00,1709.5727893407313
NO2,HYDRO,2021-05-18 12:00:00+00:00,1475.2343757689216
NO2,HYDRO,2021-05-19 12:00:00+00:00,1801.899456685963
NO2,HYDRO,2021-05-20 12:00:00+00:00,886.4384513671632
NO2,HYDRO,2021-05-21 12:00:00+00:00,1298.6950323084911
NO2,HYDRO,2021-05-22 12:00:00+00:00,585.6703735773191
NO2,HYDRO,2021-05-23 12:00:00+00:00,790.1423413957369
NO2,HYDRO,2021-05-24 12:00:00+00:00,1304.974349907558
NO2,HYDRO,2021-05-25 12:00:00+00:00,934.7319270936498
NO2,HYDRO,2021-05-26 12:00:00+00:00,522.4711809265594
NO2,HYDRO,2021-05-27 12:00:00+00:00,1824.8090514057917
NO2,HYDRO,2021-05-28 12:00:00+00:00,1716.5801428538796
NO2,HYDRO,2021-06-01 12:00:00+00:00,1544.5239658581115
NO2,HYDRO,2021-06-02 12:00:00+00:00,1982.9807780121967
NO2,HYDRO,2021-06-03 12:00:00+00:00,2030.15905534874
NO2,HYDRO,2021-06-04 12:00:00+00:00,1671.7921976948608
NO2,HYDRO,2021-06-05 12:00:00+00:00,948.4088835245559
NO2,HYDRO,2021-06-06 12:00:00+00:00,1245.66846027053
NO2,HYDRO,2021-06-07 12:00:00+00:00,1586.3813768663217
NO2,HYDRO,2021-06-08 12:00:00+00:00,1661.963324443323
NO2,HYDRO,2021-06-09 12:00:00+00:00,1035.2777798589598
NO2,HYDRO,2021-06-10 12:00:00+00:00,975.3283638932494
NO2,HYDRO,2021-06-11 12:00:00+00:00,1427.2103074771615
NO2,HYDRO,2021-06-12 12:00:00+00:00,1511.9642020535107
NO2,HYDRO,2021-06-13 12:00:00+00:00,1078.530055413721
NO2,HYDRO,2021-06-14 12:00:00+00:00,1682.289034860953
NO2,HYDRO,2021-06-15 12:00:00+00:00,697.8989013322155
NO2,HYDRO,2021-06-16 12:00:00+00:00,1431.1498089766235
NO2,HYDRO,2021-06-17 12:00:00+00:00,1198.2702252965878
NO2,HYDRO,2021-06-18 12:00:00+00:00,1342.403183081382
NO2,HYDRO,2021-06-19 12:00:00+00:00,1521.4815347244312
NO2,HYDRO,2021-06-20 12:00:00+00:00,1282.3667347011126
NO2,HYDRO,2021-06-21 12:00:00+00:00,1315.4473645918351
NO2,HYDRO,2021-06-22 12:00:00+00:00,1979.5723547750688
NO2,HYDRO,2021-06-23 12:00:00+00:00,1542.3725079017063
NO2,HYDRO,2021-06-24 12:00:00+00:00,1978.7681665913622
NO2,HYDRO,2021-06-25 12:00:00+00:00,1151.8011816088288
NO2,HYDRO,2021-06-26 12:00:00+00:00,1519.647998635697
NO2,HYDRO,2021-06-27 12:00:00+00:00,1119.8912161871149
NO2,HYDRO,2021-06-28 12:00:00+00:00,1485.303567763587
NO2,HYDRO,2021-07-01 12:00:00+00:00,1673.0575331025002
NO2,HYDRO,2021-07-02 12:00:00+00:00,1865.4170398444626
NO2,HYDRO,2021-07-03 12:00:00+00:00,928.7415943112898
NO2,HYDRO,2021-07-04 12:00:00+00:00,1850.8886945947038
NO2,HYDRO,2021-07-05 12:00:00+00:00,1125.8252945067034
NO2,HYDRO,2021-07-06 12:00:00+00:00,1043.511096206761
NO2,HYDRO,2021-07-07 12:00:00+00:00,698.1025031643062
NO2,HYDRO,2021-07-08 12:00:00+00:00,536.0113422291432
NO2,HYDRO,2021-07-09 12:00:00+00:00,1156.8890044484197
NO2,HYDRO,2021-07-10 12:00:00+00:00,1406.2828276996563
NO2,HYDRO,2021-07-11 12:00:00+00:00,1824.5286961014367
NO2,HYDRO,2021-07-12 12:00:00+00:00,1435.2337686798044
NO2,HYDRO,2021-07-13 12:00:00+00:00,739.9156071561193
NO2,HYDRO,2021-07-14 12:00:00+00:00,1056.8530742105038
NO2,HYDRO,2021-07-15 12:00:00+00:00,1615.7204908451515
NO2,HYDRO,2021-07-16 12:00:00+00:00,1763.6615707150295
NO2,HYDRO,2021-07-17 12:00:00+00:00,745.0722866475535
NO2,HYDRO,2021-07-18 12:00:00+00:00,911.3354438388601
NO2,HYDRO,2021-07-19 12:00:00+00:00,1910.5973486316307
NO2,HYDRO,2021-07-20 12:00:00+00:00,1170.1525488923949
NO2,HYDRO,2021-07-21 12:00:00+00:00,1443.1189636544964
NO2,HYDRO,2021-07-22 12:00:00+00:00,1048.2049461338754
NO2,HYDRO,2021-07-23 12:00:00+00:00,1635.0954606735204
NO2,HYDRO,2021-07-24 12:00:00+00:00,2179.79307262927
NO2,HYDRO,2021-07-25 12:00:00+00:00,1263.9644668758103
NO2,HYDRO,2021-07-26 12:00:00+00:00,1796.5123573321182
NO2,HYDRO,2021-07-27 12:00:00+00:00,1393.1630737023956
NO2,HYDRO,2021-07-28 12:00:00+00:00,1352.5233454839818
NO2,HYDRO,2021-08-01 12:00:00+00:00,1337.994215340353
NO2,HYDRO,2021-08-02 12:00:00+00:00,1331.4713138076968
NO2,HYDRO,2021-08-03 12:00:00+00:00,814.64467106187
NO2,HYDRO,2021-08-04 12:00:00+00:00,1125.1044215734023
NO2,HYDRO,2021-08-05 12:00:00+00:00,1114.1912644281167
NO2,HYDRO,2021-08-06 12:00:00+00:00,2049.0068053216755
NO2,HYDRO,2021-08-07 12:00:00+00:00,1601.981004047588
NO2,HYDRO,2021-08-08 12:00:00+00:00,696.9491336932542
NO2,HYDRO,2021-08-09 12:00:00+00:00,1169.3192282934215
NO2,HYDRO,2021-08-10 12:00:00+00:00,901.6923500365627
NO2,HYDRO,2021-08-11 12:00:00+00:00,810.9842128707063
NO2,HYDRO,2021-08-12 12:00:00+00:00,1549.358622729882
NO2,HYDRO,2021-08-13 12:00:00+00:00,2032.214877819642
NO2,HYDRO,2021-08-14 12:00:00+00:00,1666.5145881039841
NO2,HYDRO,2021-08-15 12:00:00+00:00,1826.56975130795
NO2,HYDRO,2021-08-16 12:00:00+00:00,1627.7969931313999
NO2,HYDRO,2021-08-17 12:00:00+00:00,1962.590825122335
NO2,HYDRO,2021-08-18 12:00:00+00:00,962.1421178079119
NO2,HYDRO,2021-08-19 12:00:00+00:00,1218.6759809737084
NO2,HYDRO,2021-08-20 12:00:00+00:00,1724.3585031063278
NO2,HYDRO,2021-08-21 12:00:00+00:00,1384.2974790240887
NO2,HYDRO,2021-08-22 12:00:00+00:00,1232.2986856667294
NO2,HYDRO,2021-08-23 12:00:00+00:00,1197.2796877108688
NO2,HYDRO,2021-08-24 12:00:00+00:00,1920.1226284315017
NO2,HYDRO,2021-08-25 12:00:00+00:00,1295.8904306785375
NO2,HYDRO,2021-08-26 12:00:00+00:00,1437.0688253655753
NO2,HYDRO,2021-08-27 12:00:00+00:00,1623.5914203517434
NO2,HYDRO,2021-08-28 12:00:00+00:00,1911.3301183561127
NO2,HYDRO,2021-09-01 12:00:00+00:00,1914.3959524599666
NO2,HYDRO,2021-09-02 12:00:00+00:00,820.293115691144
NO2,HYDRO,2021-09-03 12:00:00+00:00,1232.4531281120528
NO2,HYDRO,2021-09-04 12:00:00+00:00,1711.7916784332078
NO2,HYDRO,2021-09-05 12:00:00+00:00,1895.3852822804283
NO2,HYDRO,2021-09-06 12:00:00+00:00,1521.0684072633305
NO2,HYDRO,2021-09-07 12:00:00+00:00,1288.1343203597817
NO2,HYDRO,2021-09-08 12:00:00+00:00,1427.7378769051738
NO2,HYDRO,2021-09-09 12:00:00+00:00,1444.7493453722025
NO2,HYDRO,2021-09-10 12:00:00+00:00,942.5069353417135
NO2,HYDRO,2021-09-11 12:00:00+00:00,1318.7465288357155
NO2,HYDRO,2021-09-12 12:00:00+00:00,852.0757993137846
NO2,HYDRO,2021-09-13 12:00:00+00:00,2146.6132131934555
NO2,HYDRO,2021-09-14 12:00:00+00:00,1739.1520336955532
NO2,HYDRO,2021-09-15 12:00:00+00:00,1759.103847088772
NO2,HYDRO,2021-09-16 12:00:00+00:00,1765.258921780158
NO2,HYDRO,2021-09-17 12:00:00+00:00,1736.837595041629
NO2,HYDRO,2021-09-18 12:00:00+00:00,1243.5969558368597
NO2,HYDRO,2021-09-19 12:00:00+00:00,941.4047962028798
NO2,HYDRO,2021-09-20 12:00:00+00:00,1297.8924477380851
NO2,HYDRO,2021-09-21 12:00:00+00:00,1385.447507094954
NO2,HYDRO,2021-09-22 12:00:00+00:00,1708.2795842956916
NO2,HYDRO,2021-09-23 12:00:00+00:00,1435.6764083191083
NO2,HYDRO,2021-09-24 12:00:00+00:00,1378.0782014932972
NO2,HYDRO,2021-09-25 12:00:00+00:00,1183.6276454961285
NO2,HYDRO,2021-09-26 12:00:00+00:00,1788.6942369476544
NO2,HYDRO,2021-09-27 12:00:00+00:00,1854.418969843715
NO2,HYDRO,2021-09-28 12:00:00+00:00,875.5545114615097
NO2,HYDRO,2021-10-01 12:00:00+00:00,1762.2195585341578
NO2,HYDRO,2021-10-02 12:00:00+00:00,1217.3647046349552
NO2,HYDRO,2021-10-03 12:00:00+00:00,1393.3104985459072
NO2,HYDRO,2021-10-04 12:00:00+00:00,1990.3399979303115
NO2,HYDRO,2021-10-05 12:00:00+00:00,975.3067373102697
NO2,HYDRO,2021-10-06 12:00:00+00:00,1314.7219961065177
NO2,HYDRO,2021-10-07 12:00:00+00:00,1545.3962893462594
NO2,HYDRO,2021-10-08 12:00:00+00:00,1492.763271112713
NO2,HYDRO,2021-10-09 12:00:00+00:00,1132.315767488913
NO2,HYDRO,2021-10-10 12:00:00+00:00,1664.1784727205995
NO2,HYDRO,2021-10-11 12:00:00+00:00,1976.5462423689762
NO2,HYDRO,2021-10-12 12:00:00+00:00,1816.8738417998159
NO2,HYDRO,2021-10-13 12:00:00+00:00,1721.5420184562968
NO2,HYDRO,2021-10-14 12:00:00+00:00,1902.6703869891844
NO2,HYDRO,2021-10-15 12:00:00+00:00,1750.1283243432483
NO2,HYDRO,2021-10-16 12:00:00+00:00,966.2261117410428
NO2,HYDRO,2021-10-17 12:00:00+00:00,1827.07850726895
NO2,HYDRO,2021-10-18 12:00:00+00:00,1615.0362507974496
NO2,HYDRO,2021-10-19 12:00:00+00:00,1819.1638619415098
NO2,HYDRO,2021-10-20 12:00:00+00:00,1492.2495103693898
NO2,HYDRO,2021-10-21 12:00:00+00:00,1898.2069476511977
NO2,HYDRO,2021-10-22 12:00:00+00:00,1178.484057180337
NO2,HYDRO,2021-10-23 12:00:00+00:00,1459.2475874299823
NO2,HYDRO,2021-10-24 12:00:00+00:00,1762.1448125859204
NO2,HYDRO,2021-10-25 12:00:00+00:00,1833.7427033441772
NO2,HYDRO,2021-10-26 12:00:00+00:00,1606.7494205478074
NO2,HYDRO,2021-10-27 12:00:00+00:00,1503.059166754916
NO2,HYDRO,2021-10-28 12:00:00+00:00,812.3543653282053
NO2,HYDRO,2021-11-01 12:00:00+00:00,1307.4618506003592
NO2,HYDRO,2021-11-02 12:00:00+00:00,2065.630077055075
NO2,HYDRO,2021-11-03 12:00:00+00:00,1068.2298250542865
NO2,HYDRO,2021-11-04 12:00:00+00:00,1034.493279517716
NO2,HYDRO,2021-11-05 12:00:00+00:00,1507.7993309526628
NO2,HYDRO,2021-11-06 12:00:00+00:00,832.1709263094369
NO2,HYDRO,2021-11-07 12:00:00+00:00,1949.6258791490218
NO2,HYDRO,2021-11-08 12:00:00+00:00,1719.9661845582348
NO2,HYDRO,2021-11-09 12:00:00+00:00,1916.0229606632138
NO2,HYDRO,2021-11-10 12:00:00+00:00,1811.6356962960056
NO2,HYDRO,2021-11-11 12:00:00+00:00,1755.9969657147508
NO2,HYDRO,2021-11-12 12:00:00+00:00,1348.773624890951
NO2,HYDRO,2021-11-13 12:00:00+00:00,2092.1342609899325
NO2,HYDRO,2021-11-14 12:00:00+00:00,2021.5535742878358
NO2,HYDRO,2021-11-15 12:00:00+00:00,2049.92314775478
NO2,HYDRO,2021-11-16 12:00:00+00:00,1820.48466612582
NO2,HYDRO,2021-11-17 12:00:00+00:00,1639.5188155823569
NO2,HYDRO,2021-11-18 12:00:00+00:00,1168.5211415236597
NO2,HYDRO,2021-11-19 12:00:00+00:00,1517.3250566720087
NO2,HYDRO,2021-11-20 12:00:00+00:00,1707.5743524803227
NO2,HYDRO,2021-11-21 12:00:00+00:00,1087.5355534168643
NO2,HYDRO,2021-11-22 12:00:00+00:00,1714.5300124857854
NO2,HYDRO,2021-11-23 12:00:00+00:00,1838.2751439496021
NO2,HYDRO,2021-11-24 12:00:00+00:00,1391.4536175943936
NO2,HYDRO,2021-11-25 12:00:00+00:00,1894.4838755326327
NO2,HYDRO,2021-11-26 12:00:00+00:00,1294.707255170438
NO2,HYDRO,2021-11-27 12:00:00+00:00,1688.259650373565
NO2,HYDRO,2021-11-28 12:00:00+00:00,1791.3473872452125
NO2,HYDRO,2021-12-01 12:00:00+00:00,1127.6680100879983
NO2,HYDRO,2021-12-02 12:00:00+00:00,1089.5776470490732
NO2,HYDRO,2021-12-03 12:00:00+00:00,720.485798265654
NO2,HYDRO,2021-12-04 12:00:00+00:00,1454.8236115624425
NO2,HYDRO,2021-12-05 12:00:00+00:00,1815.6925147002353
NO2,HYDRO,2021-12-06 12:00:00+00:00,1599.5651512098664
NO2,HYDRO,2021-12-07 12:00:00+00:00,1779.0893251521238
NO2,HYDRO,2021-12-08 12:00:00+00:00,1014.809787374661
NO2,HYDRO,2021-12-09 12:00:00+00:00,1309.6603821030922
NO2,HYDRO,2021-12-10 12:00:00+00:00,1477.0857053444004
NO2,HYDRO,2021-12-11 12:00:00+00:00,1018.5751774483756
NO2,HYDRO,2021-12-12 12:00:00+00:00,1440.9550495970745
NO2,HYDRO,2021-12-13 12:00:00+00:00,1952.465736099509
NO2,HYDRO,2021-12-14 12:00:00+00:00,1872.8441834677117
NO2,HYDRO,2021-12-15 12:00:00+00:00,1671.3085413340243
NO2,HYDRO,2021-12-16 12:00:00+00:00,822.5689588106698
NO2,HYDRO,2021-12-17 12:00:00+00:00,802.1209179304695
NO2,HYDRO,2021-12-18 12:00:00+00:00,1563.7065373987284
NO2,HYDRO,2021-12-19 12:00:00+00:00,1519.7113262979085
NO2,HYDRO,2021-12-20 12:00:00+00:00,908.1421048287715
NO2,HYDRO,2021-12-21 12:00:00+00:00,1656.0941724528561
NO2,HYDRO,2021-12-22 12:00:00+00:00,1699.138965041233
NO2,HYDRO,2021-12-23 12:00:00+00:00,810.475272556679
NO2,HYDRO,2021-12-24 12:00:00+00:00,1298.0696456005157
NO2,HYDRO,2021-12-25 12:00:00+00:00,1522.3977059325014
NO2,HYDRO,2021-12-26 12:00:00+00:00,1331.0428436775062
NO2,HYDRO,2021-12-27 12:00:00+00:00,1519.0316471389633
NO2,HYDRO,2021-12-28 12:00:00+00:00,1144.164748245989
NO2,THERMAL,2021-01-01 12:00:00+00:00,1282.8097136195086
NO2,THERMAL,2021-01-02 12:00:00+00:00,1680.7672352242387
NO2,THERMAL,2021-01-03 12:00:00+00:00,1654.4398367821618
NO2,THERMAL,2021-01-04 12:00:00+00:00,2017.7014180153199
NO2,THERMAL,2021-01-05 12:00:00+00:00,1319.81703501722
NO2,THERMAL,2021-01-06 12:00:00+00:00,1931.1432184399923
NO2,THERMAL,2021-01-07 12:00:00+00:00,2116.540163917741
NO2,THERMAL,2021-01-08 12:00:00+00:00,1109.8330673098098
NO2,THERMAL,2021-01-09 12:00:00+00:00,830.6699759891956
NO2,THERMAL,2021-01-10 12:00:00+00:00,1431.410635342545
NO2,THERMAL,2021-01-11 12:00:00+00:00,1569.0179528919716
NO2,THERMAL,2021-01-12 12:00:00+00:00,1345.3064152829875
NO2,THERMAL,2021-01-13 12:00:00+00:00,1204.4260557616824
NO2,THERMAL,2021-01-14 12:00:00+00:00,944.8435127599419
NO2,THERMAL,2021-01-15 12:00:00+00:00,1597.3121663878596
NO2,THERMAL,2021-01-16 12:00:00+00:00,1591.4213062229624
NO2,THERMAL,2021-01-17 12:00:00+00:00,1068.3178558088603
NO2,THERMAL,2021-01-18 12:00:00+00:00,2022.581497678206
NO2,THERMAL,2021-01-19 12:00:00+00:00,1147.2910961552652
NO2,THERMAL,2021-01-20 12:00:00+00:00,1135.8287293291673
NO2,THERMAL,2021-01-21 12:00:00+00:00,1267.2226004518866
NO2,THERMAL,2021-01-22 12:00:00+00:00,1700.3470753733593
NO2,THERMAL,2021-01-23 12:00:00+00:00,1114.729756250587
NO2,THERMAL,2021-01-24 12:00:00+00:00,1532.417223592125
NO2,THERMAL,2021-01-25 12:00:00+00:00,1902.3138368430518
NO2,THERMAL,2021-01-26 12:00:00+00:00,1200.2051892498023
NO2,THERMAL,2021-01-27 12:00:00+00:00,1923.563268661816
NO2,THERMAL,2021-01-28 12:00:00+00:00,1088.498134332565
NO2,THERMAL,2021-02-01 12:00:00+00:00,1273.8742735912147
NO2,THERMAL,2021-02-02 12:00:00+00:00,1637.0404735772554
NO2,THERMAL,2021-02-03 12:00:00+00:00,1644.0018268624178
NO2,THERMAL,2021-02-04 12:00:00+00:00,1128.096104504006
NO2,THERMAL,2021-02-05 12:00:00+00:00,2220.540085131371
NO2,THERMAL,2021-02-06 12:00:00+00:00,1362.6849969944071
NO2,THERMAL,2021-02-07 12:00:00+00:00,1479.7129016062026
NO2,THERMAL,2021-02-08 12:00:00+00:00,1365.8784242877705
NO2,THERMAL,2021-02-09 12:00:00+00:00,945.1920655656095
NO2,THERMAL,2021-02-10 12:00:00+00:00,1411.0098539331814
NO2,THERMAL,2021-02-11 12:00:00+00:00,1051.3830590752118
NO2,THERMAL,2021-02-12 12:00:00+00:00,2082.7044974641663
NO2,THERMAL,2021-02-13 12:00:00+00:00,1860.1731632048136
NO2,THERMAL,2021-02-14 12:00:00+00:00,875.3645499902934
NO2,THERMAL,2021-02-15 12:00:00+00:00,1806.7273224068458
NO2,THERMAL,2021-02-16 12:00:00+00:00,978.8196786970113
NO2,THERMAL,2021-02-17 12:00:00+00:00,2079.3675527826545
NO2,THERMAL,2021-02-18 12:00:00+00:00,1569.7574342777496
NO2,THERMAL,2021-02-19 12:00:00+00:00,1113.7928788098877
NO2,THERMAL,2021-02-20 12:00:00+00:00,1008.8999615726802
NO2,THERMAL,2021-02-21 12:00:00+00:00,973.830198722547
NO2,THERMAL,2021-02-22 12:00:00+00:00,1133.4000774237904
NO2,THERMAL,2021-02-23 12:00:00+00:00,865.9023468700799
NO2,THERMAL,2021-02-24 12:00:00+00:00,1005.1061982335057
NO2,THERMAL,2021-02-25 12:00:00+00:00,788.5110895515572
NO2,THERMAL,2021-02-26 12:00:00+00:00,1701.151827944384
NO2,THERMAL,2021-02-27 12:00:00+00:00,885.5656435317063
NO2,THERMAL,2021-02-28 12:00:00+00:00,1104.206977475579
NO2,THERMAL,2021-03-01 12:00:00+00:00,1653.160932066275
NO2,THERMAL,2021-03-02 12:00:00+00:00,2114.0318798877847
NO2,THERMAL,2021-03-03 12:00:00+00:00,1141.701247016901
NO2,THERMAL,2021-03-04 12:00:00+00:00,1056.0101276856342
NO2,THERMAL,2021-03-05 12:00:00+00:00,1148.4002186242255
NO2,THERMAL,2021-03-06 12:00:00+00:00,1703.3914471008302
NO2,THERMAL,2021-03-07 12:00:00+00:00,1805.9684368403118
NO2,THERMAL,2021-03-08 12:00:00+00:00,591.6622980724408
NO2,THERMAL,2021-03-09 12:00:00+00:00,960.4029061046156
NO2,THERMAL,2021-03-10 12:00:00+00:00,1560.567701695948
NO2,THERMAL,2021-03-11 12:00:00+00:00,1745.3140450514268
NO2,THERMAL,2021-03-12 12:00:00+00:00,1275.170437360991
NO2,THERMAL,2021-03-13 12:00:00+00:00,1004.6898645486145
NO2,THERMAL,2021-03-14 12:00:00+00:00,1497.7587769849456
NO2,THERMAL,2021-03-15 12:00:00+00:00,1560.7814174450853
NO2,THERMAL,2021-03-16 12:00:00+00:00,1270.3296043648916
NO2,THERMAL,2021-03-17 12:00:00+00:00,1111.9577280881401
NO2,THERMAL,2021-03-18 12:00:00+00:00,1079.0712843463602
NO2,THERMAL,2021-03-19 12:00:00+00:00,1798.648216168457
NO2,THERMAL,2021-03-20 12:00:00+00:00,1125.8085414201837
NO2,THERMAL,2021-03-21 12:00:00+00:00,903.4464370628524
NO2,THERMAL,2021-03-22 12:00:00+00:00,1082.102072377096
NO2,THERMAL,2021-03-23 12:00:00+00:00,2125.3430220774417
NO2,THERMAL,2021-03-24 12:00:00+00:00,762.0559731382549
NO2,THERMAL,2021-03-25 12:00:00+00:00,1490.8018704125952
NO2,THERMAL,2021-03-26 12:00:00+00:00,1743.4654633782604
NO2,THERMAL,2021-03-27 12:00:00+00:00,1479.875745253532
NO2,THERMAL,2021-03-28 12:00:00+00:00,1597.447295037948
NO2,THERMAL,2021-04-01 12:00:00+00:00,1140.9101850393372
NO2,THERMAL,2021-04-02 12:00:00+00:00,1696.397639722519
NO2,THERMAL,2021-04-03 12:00:00+00:00,1863.3650826104765
NO2,THERMAL,2021-04-04 12:00:00+00:00,1988.8092135924528
NO2,THERMAL,2021-04-05 12:00:00+00:00,1447.598578271211
NO2,THERMAL,2021-04-06 12:00:00+00:00,1491.6603006068628
NO2,THERMAL,2021-04-07 12:00:00+00:00,1798.1418821231416
NO2,THERMAL,2021-04-08 12:00:00+00:00,1566.2701593599415
NO2,THERMAL,2021-04-09 12:00:00+00:00,1809.4618608659173
NO2,THERMAL,2021-04-10 12:00:00+00:00,969.9676485136691
NO2,THERMAL,2021-04-11 12:00:00+00:00,1266.125422499853
NO2,THERMAL,2021-04-12 12:00:00+00:00,1002.6724771112519
NO2,THERMAL,2021-04-13 12:00:00+00:00,1575.4591082880358
NO2,THERMAL,2021-04-14 12:00:00+00:00,1708.3177480588724
NO2,THERMAL,2021-04-15 12:00:00+00:00,774.4433426368679
NO2,THERMAL,2021-04-16 12:00:00+00:00,1587.602595960471
NO2,THERMAL,2021-04-17 12:00:00+00:00,1748.8896496698976
NO2,THERMAL,2021-04-18 12:00:00+00:00,1930.5755016847259
NO2,THERMAL,2021-04-19 12:00:00+00:00,1521.1038068663784
NO2,THERMAL,2021-04-20 12:00:00+00:00,1540.5983333001982
NO2,THERMAL,2021-04-21 12:00:00+00:00,1361.425067651215
NO2,THERMAL,2021-04-22 12:00:00+00:00,1031.754917469711
NO2,THERMAL,2021-04-23 12:00:00+00:00,1355.4948160145877
NO2,THERMAL,2021-04-24 12:00:00+00:00,1589.5540249315952
NO2,THERMAL,2021-04-25 12:00:00+00:00,1533.9798798533066
NO2,THERMAL,2021-04-26 12:00:00+00:00,887.4797989873595
NO2,THERMAL,2021-04-27 12:00:00+00:00,1498.1264449836124
NO2,THERMAL,2021-04-28 12:00:00+00:00,1529.4545396826493
NO2,THERMAL,2021-05-01 12:00:00+00:00,1150.354257347132
NO2,THERMAL,2021-05-02 12:00:00+00:00,994.5989525922316
NO2,THERMAL,2021-05-03 12:00:00+00:00,1752.559791102158
NO2,THERMAL,2021-05-04 12:00:00+00:00,926.1250429896444
NO2,THERMAL,2021-05-05 12:00:00+00:00,1119.7327919425372
NO2,THERMAL,2021-05-06 12:00:00+00:00,1414.1429243582813
NO2,THERMAL,2021-05-07 12:00:00+00:00,787.5387450456869
NO2,THERMAL,2021-05-08 12:00:00+00:00,1415.7218837225487
NO2,THERMAL,2021-05-09 12:00:00+00:00,1933.4106751888503
NO2,THERMAL,2021-05-10 12:00:00+00:00,1118.5761800459459
NO2,THERMAL,2021-05-11 12:00:00+00:00,1663.9664281167647
NO2,THERMAL,2021-05-12 12:00:00+00:00,1246.6293630726066
